player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,Season,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Emmanuel Agyemang-Badu,gh GHA,MF,Udinese,it Serie A,27,1990,4.0,2.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.05,2018-2019,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.1,-0.1,27.0,35.0,77.1,429.0,42.0,19.0,22.0,86.4,4.0,5.0,80.0,4.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,32.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,53.0,4.0,10.0,31.0,12.0,2.0,53.0,25.0,2.0,2.0,0.0,32.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,50.0
Jean-Eudes Aholou,ci CIV,MF,Monaco,fr Ligue 1,24,1994,17.0,12.0,1075.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.8,0.8,0.07,0.07,2018-2019,11.9,3.0,0.0,23.1,0.25,0.0,0.0,0.06,-0.8,-0.8,463.0,549.0,84.3,7732.0,2051.0,217.0,245.0,88.6,193.0,218.0,88.5,40.0,56.0,71.4,8.0,50.0,4.0,1.0,64.0,537.0,12.0,9.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,28.0,2.34,20.0,0.0,3.0,1.0,3.0,0.25,2.0,0.0,1.0,0.0,0.0,20.0,11.0,6.0,11.0,3.0,7.0,0.0,7.0,17.0,12.0,0.0,661.0,10.0,110.0,439.0,124.0,17.0,661.0,395.0,36.0,24.0,4.0,441.0,14.0,9.0,0.0,26.0,17.0,0.0,0.0,0.0,0.0,79.0,22.0,25.0,46.8
Antonis Aidonis,de GER,DF,Stuttgart,de Bundesliga,17,2001,2.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35.0,37.1,252.0,147.0,3.0,5.0,60.0,8.0,19.0,42.1,2.0,5.0,40.0,0.0,3.0,2.0,1.0,2.0,27.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,46.0,0.0,6.0,18.0,22.0,1.0,46.0,14.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,33.3
Ola Aina,ng NGA,DF,Torino,it Serie A,21,1996,30.0,22.0,2160.0,1.0,3.0,0.0,0.0,5.0,1.0,0.04,0.12,0.17,0.04,0.17,1.4,1.4,0.06,0.06,2018-2019,24.0,5.0,0.0,20.8,0.21,0.04,0.2,0.06,-0.4,-0.4,861.0,1178.0,73.1,13729.0,5830.0,465.0,525.0,88.6,268.0,395.0,67.8,88.0,159.0,55.3,25.0,53.0,30.0,11.0,97.0,919.0,257.0,18.0,2.0,7.0,63.0,1.0,0.0,0.0,0.0,238.0,2.0,44.0,57.0,2.37,37.0,6.0,1.0,4.0,5.0,0.21,3.0,1.0,0.0,1.0,0.0,54.0,36.0,32.0,20.0,2.0,30.0,3.0,27.0,39.0,59.0,2.0,1497.0,63.0,382.0,699.0,444.0,35.0,1497.0,658.0,62.0,56.0,6.0,761.0,35.0,23.0,0.0,31.0,38.0,4.0,0.0,0.0,0.0,167.0,41.0,29.0,58.6
Youssef Aït Bennasser,ma MAR,MF,Saint-Étienne,fr Ligue 1,22,1996,13.0,11.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.02,0.02,2018-2019,10.4,1.0,0.0,14.3,0.1,0.0,0.0,0.04,-0.3,-0.3,572.0,656.0,87.2,10579.0,2532.0,247.0,274.0,90.1,241.0,269.0,89.6,72.0,83.0,86.7,7.0,42.0,7.0,2.0,67.0,643.0,11.0,5.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,11.0,20.0,1.93,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,9.0,12.0,4.0,15.0,2.0,13.0,19.0,6.0,2.0,748.0,12.0,174.0,494.0,87.0,2.0,748.0,382.0,6.0,2.0,0.0,557.0,6.0,7.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,74.0,7.0,10.0,41.2
Youssef Aït Bennasser,ma MAR,MF,Monaco,fr Ligue 1,22,1996,13.0,12.0,1073.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17,0.3,0.3,0.02,0.02,2018-2019,11.9,1.0,0.0,12.5,0.08,0.0,0.0,0.03,-0.3,-0.3,633.0,737.0,85.9,12117.0,3794.0,237.0,257.0,92.2,303.0,336.0,90.2,82.0,119.0,68.9,12.0,70.0,6.0,0.0,86.0,712.0,23.0,21.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,27.0,2.26,26.0,0.0,0.0,0.0,5.0,0.42,4.0,0.0,0.0,0.0,0.0,33.0,16.0,14.0,18.0,1.0,15.0,5.0,10.0,15.0,19.0,0.0,841.0,34.0,217.0,566.0,73.0,0.0,841.0,542.0,21.0,20.0,0.0,564.0,11.0,7.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,119.0,7.0,10.0,41.2
Rayan Aït Nouri,fr FRA,"DF,MF",Angers,fr Ligue 1,17,2001,3.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,85.7,352.0,145.0,21.0,23.0,91.3,6.0,9.0,66.7,1.0,1.0,100.0,0.0,3.0,1.0,0.0,3.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,2.0,5.0,25.0,11.0,2.0,41.0,17.0,3.0,1.0,1.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
Ludovic Ajorque,fr FRA,FW,Strasbourg,fr Ligue 1,24,1994,25.0,18.0,1531.0,9.0,1.0,0.0,0.0,5.0,0.0,0.53,0.06,0.59,0.53,0.59,5.7,5.7,0.34,0.34,2018-2019,17.0,17.0,2.0,37.0,1.0,0.2,0.53,0.12,3.3,3.3,339.0,459.0,73.9,4886.0,562.0,199.0,254.0,78.3,88.0,114.0,77.2,28.0,36.0,77.8,13.0,20.0,7.0,1.0,25.0,431.0,26.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,35.0,2.06,22.0,1.0,3.0,6.0,4.0,0.24,3.0,0.0,1.0,0.0,0.0,17.0,13.0,1.0,10.0,6.0,5.0,0.0,5.0,5.0,9.0,0.0,620.0,11.0,32.0,338.0,255.0,69.0,620.0,318.0,11.0,13.0,4.0,482.0,41.0,23.0,0.0,45.0,16.0,2.0,1.0,0.0,0.0,32.0,104.0,60.0,63.4
Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,23,1995,25.0,25.0,2205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.04,0.04,0.04,0.5,0.5,0.02,0.02,2018-2019,24.5,2.0,0.0,28.6,0.08,0.14,0.5,0.07,0.5,0.5,1722.0,1855.0,92.8,35445.0,11973.0,509.0,539.0,94.4,948.0,980.0,96.7,247.0,303.0,81.5,6.0,94.0,3.0,2.0,122.0,1799.0,54.0,38.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,9.0,18.0,0.73,14.0,0.0,0.0,2.0,4.0,0.16,2.0,0.0,0.0,1.0,1.0,29.0,19.0,14.0,13.0,2.0,22.0,13.0,9.0,27.0,92.0,2.0,2068.0,143.0,758.0,1249.0,68.0,17.0,2068.0,1445.0,24.0,13.0,1.0,1592.0,9.0,6.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,121.0,44.0,37.0,54.3
Carlos Akapo,gq EQG,DF,Huesca,es La Liga,25,1993,13.0,12.0,1023.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.02,0.02,2018-2019,11.4,1.0,0.0,14.3,0.09,0.0,0.0,0.03,-0.2,-0.2,332.0,443.0,74.9,4988.0,1943.0,189.0,217.0,87.1,100.0,141.0,70.9,26.0,47.0,55.3,3.0,21.0,4.0,0.0,34.0,351.0,89.0,3.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,86.0,3.0,13.0,17.0,1.51,11.0,2.0,1.0,1.0,2.0,0.18,1.0,0.0,0.0,1.0,0.0,28.0,15.0,18.0,8.0,2.0,12.0,2.0,10.0,23.0,36.0,0.0,566.0,39.0,184.0,255.0,133.0,14.0,566.0,228.0,33.0,29.0,9.0,261.0,8.0,3.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,54.0,20.0,14.0,58.8
Nathan Aké,nl NED,DF,Bournemouth,eng Premier League,23,1995,38.0,38.0,3411.0,4.0,0.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,3.4,3.4,0.09,0.09,2018-2019,37.9,8.0,0.0,32.0,0.21,0.16,0.5,0.13,0.6,0.6,1491.0,1733.0,86.0,26259.0,10116.0,654.0,718.0,91.1,703.0,781.0,90.0,119.0,197.0,60.4,7.0,74.0,6.0,3.0,98.0,1646.0,85.0,56.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,29.0,2.0,14.0,24.0,0.63,19.0,0.0,4.0,1.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,66.0,35.0,42.0,21.0,3.0,51.0,35.0,16.0,32.0,241.0,0.0,2205.0,305.0,1260.0,813.0,141.0,50.0,2205.0,1299.0,20.0,18.0,2.0,1307.0,18.0,6.0,0.0,28.0,21.0,2.0,1.0,1.0,0.0,182.0,86.0,66.0,56.6
Sergio Akieme,es ESP,DF,Rayo Vallecano,es La Liga,20,1997,2.0,2.0,180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2018-2019,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,84.0,76.2,950.0,312.0,36.0,39.0,92.3,22.0,26.0,84.6,4.0,12.0,33.3,1.0,3.0,1.0,1.0,7.0,73.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,107.0,7.0,32.0,49.0,27.0,0.0,107.0,60.0,5.0,5.0,0.0,65.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,5.0,16.7
Chadrac Akolo,cd COD,"MF,FW",Stuttgart,de Bundesliga,23,1995,16.0,5.0,525.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,0.9,0.9,0.16,0.16,2018-2019,5.8,3.0,0.0,21.4,0.51,0.0,0.0,0.07,-0.9,-0.9,119.0,161.0,73.9,1529.0,355.0,73.0,82.0,89.0,36.0,51.0,70.6,2.0,8.0,25.0,6.0,7.0,4.0,2.0,14.0,161.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,3.6,15.0,0.0,2.0,1.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,7.0,0.0,7.0,0.0,7.0,4.0,1.0,0.0,230.0,0.0,23.0,116.0,93.0,15.0,230.0,137.0,14.0,8.0,4.0,157.0,16.0,11.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,31.0,6.0,17.0,26.1
Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,23,1995,8.0,5.0,499.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,269.0,84.8,4015.0,1468.0,101.0,112.0,90.2,104.0,114.0,91.2,20.0,35.0,57.1,0.0,27.0,0.0,0.0,33.0,255.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,7.0,1.26,6.0,0.0,0.0,1.0,2.0,0.36,1.0,0.0,0.0,1.0,0.0,23.0,15.0,13.0,10.0,0.0,18.0,5.0,13.0,12.0,20.0,2.0,345.0,37.0,142.0,197.0,9.0,0.0,345.0,187.0,4.0,2.0,0.0,198.0,4.0,3.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,31.0,5.0,7.0,41.7
Kevin Akpoguma,ng NGA,DF,Hannover 96,de Bundesliga,23,1995,4.0,4.0,313.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,171.0,78.9,2640.0,903.0,48.0,54.0,88.9,73.0,83.0,88.0,14.0,28.0,50.0,0.0,13.0,2.0,0.0,20.0,164.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,1.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,5.0,0.0,7.0,2.0,5.0,10.0,7.0,2.0,208.0,12.0,82.0,119.0,9.0,0.0,208.0,126.0,2.0,3.0,0.0,132.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,14.0,6.0,5.0,54.5
David Alaba,at AUT,DF,Bayern Munich,de Bundesliga,26,1992,31.0,29.0,2530.0,3.0,3.0,0.0,0.0,4.0,0.0,0.11,0.11,0.21,0.11,0.21,3.2,3.2,0.11,0.11,2018-2019,28.1,16.0,16.0,34.0,0.57,0.06,0.19,0.07,-0.2,-0.2,1769.0,2153.0,82.2,26475.0,8480.0,970.0,1061.0,91.4,637.0,755.0,84.4,92.0,184.0,50.0,28.0,144.0,41.0,20.0,190.0,1843.0,300.0,30.0,1.0,9.0,115.0,5.0,0.0,5.0,0.0,265.0,10.0,52.0,84.0,2.99,64.0,4.0,10.0,2.0,9.0,0.32,7.0,1.0,0.0,0.0,0.0,34.0,21.0,13.0,13.0,8.0,24.0,3.0,21.0,31.0,40.0,0.0,2385.0,46.0,464.0,1199.0,743.0,62.0,2385.0,1302.0,87.0,63.0,11.0,1651.0,26.0,19.0,0.0,13.0,11.0,5.0,0.0,0.0,0.0,148.0,24.0,22.0,52.2
Sofiane Alakouch,ma MAR,DF,Nîmes,fr Ligue 1,20,1998,25.0,23.0,1895.0,1.0,0.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,0.5,0.5,0.02,0.02,2018-2019,21.1,3.0,0.0,23.1,0.14,0.08,0.33,0.04,0.5,0.5,832.0,1096.0,75.9,11690.0,5247.0,522.0,588.0,88.8,237.0,313.0,75.7,38.0,105.0,36.2,21.0,50.0,15.0,5.0,79.0,838.0,254.0,5.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,249.0,4.0,32.0,56.0,2.66,37.0,6.0,0.0,6.0,5.0,0.24,4.0,0.0,0.0,1.0,0.0,81.0,44.0,44.0,31.0,6.0,15.0,4.0,11.0,46.0,57.0,0.0,1382.0,55.0,390.0,633.0,367.0,17.0,1382.0,607.0,43.0,36.0,6.0,705.0,31.0,16.0,0.0,29.0,32.0,0.0,0.0,0.0,0.0,93.0,18.0,26.0,40.9
Lucas Alario,ar ARG,"FW,MF",Leverkusen,de Bundesliga,25,1992,27.0,11.0,1265.0,9.0,3.0,0.0,0.0,1.0,0.0,0.64,0.21,0.85,0.64,0.85,6.7,6.7,0.47,0.47,2018-2019,14.1,16.0,0.0,37.2,1.14,0.21,0.56,0.15,2.3,2.3,307.0,412.0,74.5,3588.0,644.0,179.0,218.0,82.1,62.0,92.0,67.4,12.0,14.0,85.7,15.0,6.0,8.0,0.0,22.0,386.0,24.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,31.0,2.21,29.0,0.0,1.0,1.0,4.0,0.28,4.0,0.0,0.0,0.0,0.0,15.0,8.0,5.0,6.0,4.0,9.0,0.0,9.0,1.0,16.0,0.0,572.0,14.0,62.0,238.0,274.0,80.0,572.0,284.0,12.0,5.0,7.0,460.0,41.0,24.0,0.0,23.0,24.0,14.0,0.0,0.0,0.0,37.0,40.0,72.0,35.7
Jordi Alba,es ESP,DF,Barcelona,es La Liga,29,1989,36.0,32.0,2991.0,2.0,8.0,0.0,0.0,6.0,0.0,0.06,0.24,0.3,0.06,0.3,1.8,1.8,0.05,0.05,2018-2019,33.2,4.0,0.0,30.8,0.12,0.15,0.5,0.14,0.2,0.2,2279.0,2695.0,84.6,33032.0,10768.0,1392.0,1511.0,92.1,716.0,852.0,84.0,110.0,188.0,58.5,47.0,140.0,57.0,7.0,207.0,2356.0,332.0,55.0,9.0,16.0,52.0,1.0,0.0,0.0,0.0,276.0,7.0,44.0,84.0,2.53,76.0,3.0,0.0,3.0,13.0,0.39,12.0,0.0,0.0,1.0,0.0,42.0,22.0,20.0,15.0,7.0,24.0,6.0,18.0,60.0,76.0,1.0,2976.0,95.0,683.0,1300.0,1018.0,91.0,2976.0,1710.0,63.0,59.0,20.0,2096.0,27.0,23.0,0.0,25.0,19.0,9.0,1.0,0.0,0.0,208.0,16.0,37.0,30.2
Luis Alberto,es ESP,"MF,FW",Lazio,it Serie A,25,1992,27.0,25.0,1990.0,4.0,5.0,1.0,1.0,5.0,1.0,0.18,0.23,0.41,0.14,0.36,4.2,3.4,0.19,0.16,2018-2019,22.1,12.0,7.0,17.9,0.54,0.04,0.25,0.05,-0.2,-0.4,1115.0,1487.0,75.0,17984.0,6331.0,591.0,659.0,89.7,325.0,411.0,79.1,129.0,274.0,47.1,76.0,136.0,54.0,7.0,200.0,1236.0,241.0,52.0,12.0,18.0,171.0,136.0,46.0,69.0,0.0,27.0,10.0,39.0,154.0,6.97,103.0,34.0,10.0,2.0,10.0,0.45,4.0,4.0,2.0,0.0,0.0,53.0,22.0,15.0,29.0,9.0,23.0,3.0,20.0,10.0,10.0,0.0,1747.0,11.0,137.0,817.0,821.0,51.0,1746.0,1056.0,100.0,112.0,13.0,1212.0,48.0,43.0,0.0,23.0,24.0,3.0,0.0,0.0,0.0,117.0,14.0,21.0,40.0
Raúl Albiol,es ESP,DF,Napoli,it Serie A,32,1985,20.0,19.0,1713.0,1.0,0.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,0.3,0.3,0.01,0.01,2018-2019,19.0,1.0,0.0,25.0,0.05,0.25,1.0,0.07,0.7,0.7,1009.0,1131.0,89.2,22510.0,7869.0,250.0,260.0,96.2,545.0,591.0,92.2,205.0,258.0,79.5,5.0,68.0,3.0,2.0,81.0,1095.0,35.0,35.0,2.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,20.0,1.05,20.0,0.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,16.0,8.0,12.0,4.0,0.0,19.0,16.0,3.0,20.0,90.0,1.0,1292.0,130.0,529.0,735.0,31.0,7.0,1292.0,758.0,4.0,4.0,0.0,889.0,5.0,2.0,0.0,10.0,7.0,0.0,0.0,1.0,0.0,102.0,46.0,33.0,58.2
Miiko Albornoz,cl CHI,"DF,MF",Hannover 96,de Bundesliga,27,1990,22.0,19.0,1660.0,1.0,3.0,0.0,0.0,3.0,1.0,0.05,0.16,0.22,0.05,0.22,0.3,0.3,0.02,0.02,2018-2019,18.4,4.0,0.0,36.4,0.22,0.09,0.25,0.03,0.7,0.7,715.0,966.0,74.0,11843.0,4473.0,355.0,406.0,87.4,281.0,365.0,77.0,63.0,135.0,46.7,18.0,52.0,24.0,13.0,71.0,756.0,203.0,13.0,0.0,3.0,57.0,2.0,0.0,2.0,0.0,188.0,7.0,31.0,37.0,2.01,27.0,5.0,2.0,0.0,4.0,0.22,4.0,0.0,0.0,0.0,0.0,46.0,26.0,31.0,10.0,5.0,23.0,3.0,20.0,16.0,37.0,1.0,1154.0,54.0,337.0,541.0,288.0,15.0,1154.0,522.0,34.0,24.0,5.0,644.0,27.0,18.0,0.0,34.0,37.0,1.0,0.0,1.0,0.0,94.0,8.0,24.0,25.0
Marc Albrighton,eng ENG,"FW,MF",Leicester City,eng Premier League,28,1989,27.0,18.0,1625.0,2.0,2.0,0.0,0.0,3.0,0.0,0.11,0.11,0.22,0.11,0.22,1.2,1.2,0.07,0.07,2018-2019,18.1,7.0,0.0,36.8,0.39,0.11,0.29,0.06,0.8,0.8,448.0,776.0,57.7,7849.0,2947.0,236.0,301.0,78.4,129.0,217.0,59.4,61.0,160.0,38.1,28.0,53.0,29.0,14.0,64.0,732.0,33.0,5.0,9.0,9.0,125.0,8.0,3.0,3.0,1.0,19.0,11.0,54.0,47.0,2.6,37.0,4.0,3.0,0.0,4.0,0.22,4.0,0.0,0.0,0.0,0.0,35.0,22.0,18.0,14.0,3.0,26.0,3.0,23.0,23.0,30.0,0.0,1005.0,39.0,203.0,416.0,402.0,27.0,1005.0,633.0,54.0,30.0,3.0,656.0,35.0,23.0,0.0,10.0,20.0,2.0,0.0,0.0,0.0,141.0,15.0,18.0,45.5
Paco Alcácer,es ESP,FW,Dortmund,de Bundesliga,24,1993,26.0,11.0,1211.0,18.0,0.0,1.0,1.0,0.0,0.0,1.34,0.0,1.34,1.26,1.26,9.5,8.8,0.71,0.65,2018-2019,13.5,26.0,6.0,51.0,1.93,0.33,0.65,0.17,8.5,8.2,213.0,290.0,73.4,2420.0,456.0,147.0,182.0,80.8,39.0,60.0,65.0,5.0,9.0,55.6,15.0,13.0,7.0,0.0,17.0,255.0,32.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,40.0,2.97,29.0,0.0,5.0,2.0,7.0,0.52,4.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,5.0,0.0,5.0,6.0,7.0,0.0,396.0,6.0,17.0,171.0,210.0,68.0,395.0,195.0,12.0,9.0,9.0,287.0,19.0,13.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0,26.0,12.0,33.0,26.7
Pedro Alcalá,es ESP,DF,Girona,es La Liga,29,1989,25.0,20.0,1868.0,1.0,1.0,0.0,0.0,9.0,0.0,0.05,0.05,0.1,0.05,0.1,1.0,1.0,0.05,0.05,2018-2019,20.8,3.0,4.0,20.0,0.14,0.07,0.33,0.07,0.0,0.0,686.0,869.0,78.9,14910.0,5012.0,168.0,200.0,84.0,408.0,462.0,88.3,106.0,190.0,55.8,5.0,30.0,5.0,0.0,47.0,823.0,44.0,43.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,14.0,0.67,10.0,0.0,3.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,32.0,23.0,23.0,9.0,0.0,21.0,18.0,3.0,36.0,120.0,0.0,1110.0,178.0,647.0,435.0,35.0,18.0,1110.0,530.0,13.0,7.0,1.0,600.0,7.0,5.0,0.0,21.0,13.0,2.0,0.0,0.0,0.0,106.0,84.0,46.0,64.6
Thiago Alcántara,es ESP,MF,Bayern Munich,de Bundesliga,27,1991,30.0,26.0,2408.0,2.0,6.0,0.0,0.0,5.0,0.0,0.07,0.22,0.3,0.07,0.3,1.9,1.9,0.07,0.07,2018-2019,26.8,7.0,1.0,30.4,0.26,0.09,0.29,0.08,0.1,0.1,2325.0,2587.0,89.9,45160.0,12086.0,850.0,907.0,93.7,1047.0,1115.0,93.9,353.0,451.0,78.3,38.0,266.0,26.0,1.0,310.0,2437.0,146.0,75.0,3.0,49.0,69.0,62.0,47.0,2.0,1.0,7.0,4.0,20.0,98.0,3.66,71.0,16.0,1.0,4.0,9.0,0.34,7.0,2.0,0.0,0.0,0.0,87.0,65.0,31.0,44.0,12.0,23.0,4.0,19.0,44.0,17.0,1.0,2830.0,39.0,488.0,1865.0,505.0,29.0,2830.0,1698.0,49.0,60.0,4.0,2094.0,21.0,28.0,0.0,52.0,34.0,0.0,0.0,1.0,0.0,266.0,34.0,38.0,47.2
Rubén Alcaraz,es ESP,MF,Valladolid,es La Liga,27,1991,34.0,34.0,2976.0,3.0,2.0,0.0,1.0,13.0,0.0,0.09,0.06,0.15,0.09,0.15,3.5,2.7,0.1,0.08,2018-2019,33.1,11.0,11.0,21.6,0.33,0.06,0.27,0.05,-0.5,0.3,1438.0,1757.0,81.8,29343.0,7859.0,556.0,603.0,92.2,604.0,681.0,88.7,254.0,402.0,63.2,20.0,172.0,2.0,0.0,181.0,1645.0,106.0,92.0,2.0,54.0,39.0,14.0,8.0,3.0,1.0,0.0,6.0,29.0,62.0,1.87,43.0,4.0,3.0,8.0,5.0,0.15,3.0,0.0,0.0,1.0,0.0,96.0,54.0,50.0,40.0,6.0,59.0,10.0,49.0,38.0,52.0,1.0,2152.0,93.0,559.0,1332.0,288.0,21.0,2151.0,1201.0,45.0,33.0,3.0,1324.0,33.0,40.0,0.0,69.0,109.0,1.0,0.0,0.0,0.0,268.0,49.0,66.0,42.6
